ts,mw,is_peak,year,quarter,month,off_peak,hedge_hour,hedge_group,hedge_mw,hedge_mw_non_nan,residual
2023-01-23 07:00:00+01:00,0.175,False,2023,1,1,True,True,2023,0.49931700913242005,0.49931700913242005,-0.32431700913242006
2023-01-23 08:00:00+01:00,0.774,True,2023,1,1,False,True,2023,0.49931700913242005,0.49931700913242005,0.27468299086757997
2023-01-23 09:00:00+01:00,0.279,True,2023,1,1,False,True,2023,0.49931700913242005,0.49931700913242005,-0.22031700913242003
2023-01-23 10:00:00+01:00,0.87,True,2023,1,1,False,True,2023,0.49931700913242005,0.49931700913242005,0.37068299086757994
2023-01-23 11:00:00+01:00,0.478,True,2023,1,1,False,True,2023,0.49931700913242005,0.49931700913242005,-0.021317009132420073
2023-01-23 12:00:00+01:00,0.146,True,2023,1,1,False,True,2023,0.49931700913242005,0.49931700913242005,-0.35331700913242003
2023-01-23 13:00:00+01:00,0.956,True,2023,1,1,False,True,2023,0.49931700913242005,0.49931700913242005,0.4566829908675799
2023-01-23 14:00:00+01:00,0.165,True,2023,1,1,False,True,2023,0.49931700913242005,0.49931700913242005,-0.33431700913242
2023-01-23 15:00:00+01:00,0.518,True,2023,1,1,False,True,2023,0.49931700913242005,0.49931700913242005,0.018682990867579963
2023-01-23 16:00:00+01:00,0.69,True,2023,1,1,False,True,2023,0.49931700913242005,0.49931700913242005,0.1906829908675799
2023-01-23 17:00:00+01:00,0.781,True,2023,1,1,False,True,2023,0.49931700913242005,0.49931700913242005,0.28168299086758
2023-01-23 18:00:00+01:00,0.325,True,2023,1,1,False,True,2023,0.49931700913242005,0.49931700913242005,-0.17431700913242004
2023-01-23 19:00:00+01:00,0.624,True,2023,1,1,False,True,2023,0.49931700913242005,0.49931700913242005,0.12468299086757995
2023-01-23 20:00:00+01:00,0.086,False,2023,1,1,True,True,2023,0.49931700913242005,0.49931700913242005,-0.4133170091324201
2023-01-23 21:00:00+01:00,0.417,False,2023,1,1,True,True,2023,0.49931700913242005,0.49931700913242005,-0.08231700913242007
2023-01-23 22:00:00+01:00,0.02,False,2023,1,1,True,True,2023,0.49931700913242005,0.49931700913242005,-0.47931700913242004
2023-01-23 23:00:00+01:00,0.793,False,2023,1,1,True,True,2023,0.49931700913242005,0.49931700913242005,0.29368299086758
2023-01-24 00:00:00+01:00,0.618,False,2023,1,1,True,True,2023,0.49931700913242005,0.49931700913242005,0.11868299086757994
2023-01-24 01:00:00+01:00,0.192,False,2023,1,1,True,True,2023,0.49931700913242005,0.49931700913242005,-0.30731700913242005
2023-01-24 02:00:00+01:00,0.631,False,2023,1,1,True,True,2023,0.49931700913242005,0.49931700913242005,0.13168299086757995
2023-01-24 03:00:00+01:00,0.67,False,2023,1,1,True,True,2023,0.49931700913242005,0.49931700913242005,0.17068299086758
2023-01-24 04:00:00+01:00,0.205,False,2023,1,1,True,True,2023,0.49931700913242005,0.49931700913242005,-0.2943170091324201
2023-01-24 05:00:00+01:00,0.259,False,2023,1,1,True,True,2023,0.49931700913242005,0.49931700913242005,-0.24031700913242005
2023-01-24 06:00:00+01:00,0.887,False,2023,1,1,True,True,2023,0.49931700913242005,0.49931700913242005,0.38768299086757996
2023-01-24 07:00:00+01:00,0.653,False,2023,1,1,True,True,2023,0.49931700913242005,0.49931700913242005,0.15368299086757997
2023-01-24 08:00:00+01:00,0.321,True,2023,1,1,False,True,2023,0.49931700913242005,0.49931700913242005,-0.17831700913242005
2023-01-24 09:00:00+01:00,0.164,True,2023,1,1,False,True,2023,0.49931700913242005,0.49931700913242005,-0.33531700913242
2023-01-24 10:00:00+01:00,0.187,True,2023,1,1,False,True,2023,0.49931700913242005,0.49931700913242005,-0.31231700913242005
2023-01-24 11:00:00+01:00,0.616,True,2023,1,1,False,True,2023,0.49931700913242005,0.49931700913242005,0.11668299086757994
2023-01-24 12:00:00+01:00,0.209,True,2023,1,1,False,True,2023,0.49931700913242005,0.49931700913242005,-0.2903170091324201
2023-01-24 13:00:00+01:00,0.839,True,2023,1,1,False,True,2023,0.49931700913242005,0.49931700913242005,0.3396829908675799
2023-01-24 14:00:00+01:00,0.682,True,2023,1,1,False,True,2023,0.49931700913242005,0.49931700913242005,0.18268299086758
2023-01-24 15:00:00+01:00,0.601,True,2023,1,1,False,True,2023,0.49931700913242005,0.49931700913242005,0.10168299086757993
2023-01-24 16:00:00+01:00,0.031,True,2023,1,1,False,True,2023,0.49931700913242005,0.49931700913242005,-0.46831700913242
2023-01-24 17:00:00+01:00,0.482,True,2023,1,1,False,True,2023,0.49931700913242005,0.49931700913242005,-0.01731700913242007
2023-01-24 18:00:00+01:00,0.335,True,2023,1,1,False,True,2023,0.49931700913242005,0.49931700913242005,-0.16431700913242003
2023-01-24 19:00:00+01:00,0.873,True,2023,1,1,False,True,2023,0.49931700913242005,0.49931700913242005,0.37368299086757994
2023-01-24 20:00:00+01:00,0.965,False,2023,1,1,True,True,2023,0.49931700913242005,0.49931700913242005,0.4656829908675799
2023-01-24 21:00:00+01:00,0.454,False,2023,1,1,True,True,2023,0.49931700913242005,0.49931700913242005,-0.04531700913242004
2023-01-24 22:00:00+01:00,0.723,False,2023,1,1,True,True,2023,0.49931700913242005,0.49931700913242005,0.22368299086757992
2023-01-24 23:00:00+01:00,0.921,False,2023,1,1,True,True,2023,0.49931700913242005,0.49931700913242005,0.42168299086758
2023-01-25 00:00:00+01:00,0.08,False,2023,1,1,True,True,2023,0.49931700913242005,0.49931700913242005,-0.41931700913242004
2023-01-25 01:00:00+01:00,0.155,False,2023,1,1,True,True,2023,0.49931700913242005,0.49931700913242005,-0.34431700913242
2023-01-25 02:00:00+01:00,0.776,False,2023,1,1,True,True,2023,0.49931700913242005,0.49931700913242005,0.27668299086757997
2023-01-25 03:00:00+01:00,0.534,False,2023,1,1,True,True,2023,0.49931700913242005,0.49931700913242005,0.03468299086757998
2023-01-25 04:00:00+01:00,0.478,False,2023,1,1,True,True,2023,0.49931700913242005,0.49931700913242005,-0.021317009132420073
2023-01-25 05:00:00+01:00,0.339,False,2023,1,1,True,True,2023,0.49931700913242005,0.49931700913242005,-0.16031700913242003
2023-01-25 06:00:00+01:00,0.829,False,2023,1,1,True,True,2023,0.49931700913242005,0.49931700913242005,0.3296829908675799
2023-01-25 07:00:00+01:00,0.763,False,2023,1,1,True,True,2023,0.49931700913242005,0.49931700913242005,0.26368299086757996
2023-01-25 08:00:00+01:00,0.88,True,2023,1,1,False,True,2023,0.49931700913242005,0.49931700913242005,0.38068299086757995
2023-01-25 09:00:00+01:00,0.931,True,2023,1,1,False,True,2023,0.49931700913242005,0.49931700913242005,0.43168299086758
2023-01-25 10:00:00+01:00,0.466,True,2023,1,1,False,True,2023,0.49931700913242005,0.49931700913242005,-0.03331700913242003
2023-01-25 11:00:00+01:00,0.775,True,2023,1,1,False,True,2023,0.49931700913242005,0.49931700913242005,0.27568299086757997
2023-01-25 12:00:00+01:00,0.796,True,2023,1,1,False,True,2023,0.49931700913242005,0.49931700913242005,0.29668299086758
2023-01-25 13:00:00+01:00,0.418,True,2023,1,1,False,True,2023,0.49931700913242005,0.49931700913242005,-0.08131700913242007
2023-01-25 14:00:00+01:00,0.264,True,2023,1,1,False,True,2023,0.49931700913242005,0.49931700913242005,-0.23531700913242004
2023-01-25 15:00:00+01:00,0.543,True,2023,1,1,False,True,2023,0.49931700913242005,0.49931700913242005,0.043682990867579985
2023-01-25 16:00:00+01:00,0.893,True,2023,1,1,False,True,2023,0.49931700913242005,0.49931700913242005,0.39368299086757996
2023-01-25 17:00:00+01:00,0.979,True,2023,1,1,False,True,2023,0.49931700913242005,0.49931700913242005,0.47968299086757993
2023-01-25 18:00:00+01:00,0.647,True,2023,1,1,False,True,2023,0.49931700913242005,0.49931700913242005,0.14768299086757997
2023-01-25 19:00:00+01:00,0.162,True,2023,1,1,False,True,2023,0.49931700913242005,0.49931700913242005,-0.33731700913242
2023-01-25 20:00:00+01:00,0.991,False,2023,1,1,True,True,2023,0.49931700913242005,0.49931700913242005,0.49168299086757994
2023-01-25 21:00:00+01:00,0.359,False,2023,1,1,True,True,2023,0.49931700913242005,0.49931700913242005,-0.14031700913242007
2023-01-25 22:00:00+01:00,0.349,False,2023,1,1,True,True,2023,0.49931700913242005,0.49931700913242005,-0.15031700913242008
2023-01-25 23:00:00+01:00,0.067,False,2023,1,1,True,True,2023,0.49931700913242005,0.49931700913242005,-0.43231700913242005
2023-01-26 00:00:00+01:00,0.053,False,2023,1,1,True,True,2023,0.49931700913242005,0.49931700913242005,-0.44631700913242006
2023-01-26 01:00:00+01:00,0.133,False,2023,1,1,True,True,2023,0.49931700913242005,0.49931700913242005,-0.36631700913242005
2023-01-26 02:00:00+01:00,0.431,False,2023,1,1,True,True,2023,0.49931700913242005,0.49931700913242005,-0.06831700913242006
2023-01-26 03:00:00+01:00,0.738,False,2023,1,1,True,True,2023,0.49931700913242005,0.49931700913242005,0.23868299086757994
2023-01-26 04:00:00+01:00,0.397,False,2023,1,1,True,True,2023,0.49931700913242005,0.49931700913242005,-0.10231700913242003
2023-01-26 05:00:00+01:00,0.27,False,2023,1,1,True,True,2023,0.49931700913242005,0.49931700913242005,-0.22931700913242004
2023-01-26 06:00:00+01:00,0.18,False,2023,1,1,True,True,2023,0.49931700913242005,0.49931700913242005,-0.31931700913242006
2023-01-26 07:00:00+01:00,0.534,False,2023,1,1,True,True,2023,0.49931700913242005,0.49931700913242005,0.03468299086757998
2023-01-26 08:00:00+01:00,0.793,True,2023,1,1,False,True,2023,0.49931700913242005,0.49931700913242005,0.29368299086758
2023-01-26 09:00:00+01:00,0.291,True,2023,1,1,False,True,2023,0.49931700913242005,0.49931700913242005,-0.20831700913242007
2023-01-26 10:00:00+01:00,0.059,True,2023,1,1,False,True,2023,0.49931700913242005,0.49931700913242005,-0.44031700913242006
2023-01-26 11:00:00+01:00,0.609,True,2023,1,1,False,True,2023,0.49931700913242005,0.49931700913242005,0.10968299086757993
2023-01-26 12:00:00+01:00,0.442,True,2023,1,1,False,True,2023,0.49931700913242005,0.49931700913242005,-0.05731700913242005
2023-01-26 13:00:00+01:00,0.221,True,2023,1,1,False,True,2023,0.49931700913242005,0.49931700913242005,-0.2783170091324201
2023-01-26 14:00:00+01:00,0.19,True,2023,1,1,False,True,2023,0.49931700913242005,0.49931700913242005,-0.30931700913242005
2023-01-26 15:00:00+01:00,0.668,True,2023,1,1,False,True,2023,0.49931700913242005,0.49931700913242005,0.16868299086757998
2023-01-26 16:00:00+01:00,0.495,True,2023,1,1,False,True,2023,0.49931700913242005,0.49931700913242005,-0.004317009132420058
2023-01-26 17:00:00+01:00,0.579,True,2023,1,1,False,True,2023,0.49931700913242005,0.49931700913242005,0.0796829908675799
2023-01-26 18:00:00+01:00,0.62,True,2023,1,1,False,True,2023,0.49931700913242005,0.49931700913242005,0.12068299086757994
2023-01-26 19:00:00+01:00,0.139,True,2023,1,1,False,True,2023,0.49931700913242005,0.49931700913242005,-0.36031700913242004
2023-01-26 20:00:00+01:00,0.136,False,2023,1,1,True,True,2023,0.49931700913242005,0.49931700913242005,-0.36331700913242004
2023-01-26 21:00:00+01:00,0.933,False,2023,1,1,True,True,2023,0.49931700913242005,0.49931700913242005,0.43368299086758
2023-01-26 22:00:00+01:00,0.985,False,2023,1,1,True,True,2023,0.49931700913242005,0.49931700913242005,0.48568299086757993
2023-01-26 23:00:00+01:00,0.636,False,2023,1,1,True,True,2023,0.49931700913242005,0.49931700913242005,0.13668299086757996
2023-01-27 00:00:00+01:00,0.151,False,2023,1,1,True,True,2023,0.49931700913242005,0.49931700913242005,-0.34831700913242003
2023-01-27 01:00:00+01:00,0.093,False,2023,1,1,True,True,2023,0.49931700913242005,0.49931700913242005,-0.4063170091324201
2023-01-27 02:00:00+01:00,0.217,False,2023,1,1,True,True,2023,0.49931700913242005,0.49931700913242005,-0.2823170091324201
2023-01-27 03:00:00+01:00,0.472,False,2023,1,1,True,True,2023,0.49931700913242005,0.49931700913242005,-0.027317009132420078
2023-01-27 04:00:00+01:00,0.447,False,2023,1,1,True,True,2023,0.49931700913242005,0.49931700913242005,-0.052317009132420045
2023-01-27 05:00:00+01:00,0.316,False,2023,1,1,True,True,2023,0.49931700913242005,0.49931700913242005,-0.18331700913242005
2023-01-27 06:00:00+01:00,0.184,False,2023,1,1,True,True,2023,0.49931700913242005,0.49931700913242005,-0.31531700913242006
2023-01-27 07:00:00+01:00,0.128,False,2023,1,1,True,True,2023,0.49931700913242005,0.49931700913242005,-0.37131700913242005
2023-01-27 08:00:00+01:00,0.83,True,2023,1,1,False,True,2023,0.49931700913242005,0.49931700913242005,0.3306829908675799
2023-01-27 09:00:00+01:00,0.721,True,2023,1,1,False,True,2023,0.49931700913242005,0.49931700913242005,0.22168299086757992
2023-01-27 10:00:00+01:00,0.305,True,2023,1,1,False,True,2023,0.49931700913242005,0.49931700913242005,-0.19431700913242006
2023-01-27 11:00:00+01:00,0.353,True,2023,1,1,False,True,2023,0.49931700913242005,0.49931700913242005,-0.14631700913242007
2023-01-27 12:00:00+01:00,0.083,True,2023,1,1,False,True,2023,0.49931700913242005,0.49931700913242005,-0.41631700913242004
2023-01-27 13:00:00+01:00,0.976,True,2023,1,1,False,True,2023,0.49931700913242005,0.49931700913242005,0.4766829908675799
2023-01-27 14:00:00+01:00,0.027,True,2023,1,1,False,True,2023,0.49931700913242005,0.49931700913242005,-0.47231700913242003
2023-01-27 15:00:00+01:00,0.686,True,2023,1,1,False,True,2023,0.49931700913242005,0.49931700913242005,0.18668299086758
2023-01-27 16:00:00+01:00,0.407,True,2023,1,1,False,True,2023,0.49931700913242005,0.49931700913242005,-0.09231700913242008
2023-01-27 17:00:00+01:00,0.492,True,2023,1,1,False,True,2023,0.49931700913242005,0.49931700913242005,-0.00731700913242006
2023-01-27 18:00:00+01:00,0.286,True,2023,1,1,False,True,2023,0.49931700913242005,0.49931700913242005,-0.21331700913242008
2023-01-27 19:00:00+01:00,0.54,True,2023,1,1,False,True,2023,0.49931700913242005,0.49931700913242005,0.04068299086757998
2023-01-27 20:00:00+01:00,0.534,False,2023,1,1,True,True,2023,0.49931700913242005,0.49931700913242005,0.03468299086757998
2023-01-27 21:00:00+01:00,0.401,False,2023,1,1,True,True,2023,0.49931700913242005,0.49931700913242005,-0.09831700913242003
2023-01-27 22:00:00+01:00,0.481,False,2023,1,1,True,True,2023,0.49931700913242005,0.49931700913242005,-0.01831700913242007
2023-01-27 23:00:00+01:00,0.311,False,2023,1,1,True,True,2023,0.49931700913242005,0.49931700913242005,-0.18831700913242005
2023-01-28 00:00:00+01:00,0.316,False,2023,1,1,True,True,2023,0.49931700913242005,0.49931700913242005,-0.18331700913242005
2023-01-28 01:00:00+01:00,0.213,False,2023,1,1,True,True,2023,0.49931700913242005,0.49931700913242005,-0.2863170091324201
2023-01-28 02:00:00+01:00,0.846,False,2023,1,1,True,True,2023,0.49931700913242005,0.49931700913242005,0.3466829908675799
2023-01-28 03:00:00+01:00,0.297,False,2023,1,1,True,True,2023,0.49931700913242005,0.49931700913242005,-0.20231700913242007
2023-01-28 04:00:00+01:00,0.819,False,2023,1,1,True,True,2023,0.49931700913242005,0.49931700913242005,0.3196829908675799
2023-01-28 05:00:00+01:00,0.018,False,2023,1,1,True,True,2023,0.49931700913242005,0.49931700913242005,-0.48131700913242004
2023-01-28 06:00:00+01:00,0.115,False,2023,1,1,True,True,2023,0.49931700913242005,0.49931700913242005,-0.38431700913242006
2023-01-28 07:00:00+01:00,0.695,False,2023,1,1,True,True,2023,0.49931700913242005,0.49931700913242005,0.1956829908675799
2023-01-28 08:00:00+01:00,0.591,False,2023,1,1,True,True,2023,0.49931700913242005,0.49931700913242005,0.09168299086757992
2023-01-28 09:00:00+01:00,0.042,False,2023,1,1,True,True,2023,0.49931700913242005,0.49931700913242005,-0.45731700913242007
2023-01-28 10:00:00+01:00,0.751,False,2023,1,1,True,True,2023,0.49931700913242005,0.49931700913242005,0.25168299086757995
2023-01-28 11:00:00+01:00,0.364,False,2023,1,1,True,True,2023,0.49931700913242005,0.49931700913242005,-0.13531700913242006
2023-01-28 12:00:00+01:00,0.825,False,2023,1,1,True,True,2023,0.49931700913242005,0.49931700913242005,0.3256829908675799
2023-01-28 13:00:00+01:00,0.613,False,2023,1,1,True,True,2023,0.49931700913242005,0.49931700913242005,0.11368299086757994
2023-01-28 14:00:00+01:00,0.419,False,2023,1,1,True,True,2023,0.49931700913242005,0.49931700913242005,-0.08031700913242007
2023-01-28 15:00:00+01:00,0.339,False,2023,1,1,True,True,2023,0.49931700913242005,0.49931700913242005,-0.16031700913242003
2023-01-28 16:00:00+01:00,0.964,False,2023,1,1,True,True,2023,0.49931700913242005,0.49931700913242005,0.4646829908675799
2023-01-28 17:00:00+01:00,0.177,False,2023,1,1,True,True,2023,0.49931700913242005,0.49931700913242005,-0.32231700913242006
2023-01-28 18:00:00+01:00,0.825,False,2023,1,1,True,True,2023,0.49931700913242005,0.49931700913242005,0.3256829908675799
2023-01-28 19:00:00+01:00,0.704,False,2023,1,1,True,True,2023,0.49931700913242005,0.49931700913242005,0.2046829908675799
2023-01-28 20:00:00+01:00,0.266,False,2023,1,1,True,True,2023,0.49931700913242005,0.49931700913242005,-0.23331700913242004
2023-01-28 21:00:00+01:00,0.401,False,2023,1,1,True,True,2023,0.49931700913242005,0.49931700913242005,-0.09831700913242003
2023-01-28 22:00:00+01:00,0.819,False,2023,1,1,True,True,2023,0.49931700913242005,0.49931700913242005,0.3196829908675799
2023-01-28 23:00:00+01:00,0.472,False,2023,1,1,True,True,2023,0.49931700913242005,0.49931700913242005,-0.027317009132420078
2023-01-29 00:00:00+01:00,0.865,False,2023,1,1,True,True,2023,0.49931700913242005,0.49931700913242005,0.36568299086757994
2023-01-29 01:00:00+01:00,0.81,False,2023,1,1,True,True,2023,0.49931700913242005,0.49931700913242005,0.31068299086758
2023-01-29 02:00:00+01:00,0.049,False,2023,1,1,True,True,2023,0.49931700913242005,0.49931700913242005,-0.45031700913242007
2023-01-29 03:00:00+01:00,0.588,False,2023,1,1,True,True,2023,0.49931700913242005,0.49931700913242005,0.08868299086757991
2023-01-29 04:00:00+01:00,0.474,False,2023,1,1,True,True,2023,0.49931700913242005,0.49931700913242005,-0.025317009132420076
2023-01-29 05:00:00+01:00,0.227,False,2023,1,1,True,True,2023,0.49931700913242005,0.49931700913242005,-0.2723170091324201
2023-01-29 06:00:00+01:00,0.294,False,2023,1,1,True,True,2023,0.49931700913242005,0.49931700913242005,-0.20531700913242007
2023-01-29 07:00:00+01:00,0.484,False,2023,1,1,True,True,2023,0.49931700913242005,0.49931700913242005,-0.015317009132420067
2023-01-29 08:00:00+01:00,0.414,False,2023,1,1,True,True,2023,0.49931700913242005,0.49931700913242005,-0.08531700913242007
2023-01-29 09:00:00+01:00,0.171,False,2023,1,1,True,True,2023,0.49931700913242005,0.49931700913242005,-0.32831700913242
2023-01-29 10:00:00+01:00,0.254,False,2023,1,1,True,True,2023,0.49931700913242005,0.49931700913242005,-0.24531700913242005
2023-01-29 11:00:00+01:00,0.689,False,2023,1,1,True,True,2023,0.49931700913242005,0.49931700913242005,0.1896829908675799
2023-01-29 12:00:00+01:00,0.717,False,2023,1,1,True,True,2023,0.49931700913242005,0.49931700913242005,0.21768299086757992
2023-01-29 13:00:00+01:00,0.35,False,2023,1,1,True,True,2023,0.49931700913242005,0.49931700913242005,-0.14931700913242008
2023-01-29 14:00:00+01:00,0.16,False,2023,1,1,True,True,2023,0.49931700913242005,0.49931700913242005,-0.33931700913242
2023-01-29 15:00:00+01:00,0.789,False,2023,1,1,True,True,2023,0.49931700913242005,0.49931700913242005,0.28968299086758
2023-01-29 16:00:00+01:00,0.515,False,2023,1,1,True,True,2023,0.49931700913242005,0.49931700913242005,0.01568299086757996
2023-01-29 17:00:00+01:00,0.955,False,2023,1,1,True,True,2023,0.49931700913242005,0.49931700913242005,0.4556829908675799
2023-01-29 18:00:00+01:00,0.461,False,2023,1,1,True,True,2023,0.49931700913242005,0.49931700913242005,-0.03831700913242003
2023-01-29 19:00:00+01:00,0.302,False,2023,1,1,True,True,2023,0.49931700913242005,0.49931700913242005,-0.19731700913242006
2023-01-29 20:00:00+01:00,0.258,False,2023,1,1,True,True,2023,0.49931700913242005,0.49931700913242005,-0.24131700913242005
2023-01-29 21:00:00+01:00,0.994,False,2023,1,1,True,True,2023,0.49931700913242005,0.49931700913242005,0.49468299086757994
2023-01-29 22:00:00+01:00,0.123,False,2023,1,1,True,True,2023,0.49931700913242005,0.49931700913242005,-0.37631700913242006
2023-01-29 23:00:00+01:00,0.039,False,2023,1,1,True,True,2023,0.49931700913242005,0.49931700913242005,-0.4603170091324201
2023-01-30 00:00:00+01:00,0.107,False,2023,1,1,True,True,2023,0.49931700913242005,0.49931700913242005,-0.39231700913242007
2023-01-30 01:00:00+01:00,0.657,False,2023,1,1,True,True,2023,0.49931700913242005,0.49931700913242005,0.15768299086757998
2023-01-30 02:00:00+01:00,0.851,False,2023,1,1,True,True,2023,0.49931700913242005,0.49931700913242005,0.3516829908675799
2023-01-30 03:00:00+01:00,0.567,False,2023,1,1,True,True,2023,0.49931700913242005,0.49931700913242005,0.0676829908675799
2023-01-30 04:00:00+01:00,0.072,False,2023,1,1,True,True,2023,0.49931700913242005,0.49931700913242005,-0.42731700913242004
2023-01-30 05:00:00+01:00,0.834,False,2023,1,1,True,True,2023,0.49931700913242005,0.49931700913242005,0.3346829908675799
2023-01-30 06:00:00+01:00,0.447,False,2023,1,1,True,True,2023,0.49931700913242005,0.49931700913242005,-0.052317009132420045
2023-01-30 07:00:00+01:00,0.316,False,2023,1,1,True,True,2023,0.49931700913242005,0.49931700913242005,-0.18331700913242005
2023-01-30 08:00:00+01:00,0.236,True,2023,1,1,False,True,2023,0.49931700913242005,0.49931700913242005,-0.26331700913242007
2023-01-30 09:00:00+01:00,0.934,True,2023,1,1,False,True,2023,0.49931700913242005,0.49931700913242005,0.43468299086758
2023-01-30 10:00:00+01:00,0.728,True,2023,1,1,False,True,2023,0.49931700913242005,0.49931700913242005,0.22868299086757993
2023-01-30 11:00:00+01:00,0.219,True,2023,1,1,False,True,2023,0.49931700913242005,0.49931700913242005,-0.2803170091324201
2023-01-30 12:00:00+01:00,0.968,True,2023,1,1,False,True,2023,0.49931700913242005,0.49931700913242005,0.4686829908675799
2023-01-30 13:00:00+01:00,0.82,True,2023,1,1,False,True,2023,0.49931700913242005,0.49931700913242005,0.3206829908675799
2023-01-30 14:00:00+01:00,0.889,True,2023,1,1,False,True,2023,0.49931700913242005,0.49931700913242005,0.38968299086757996
2023-01-30 15:00:00+01:00,0.367,True,2023,1,1,False,True,2023,0.49931700913242005,0.49931700913242005,-0.13231700913242006
2023-01-30 16:00:00+01:00,0.915,True,2023,1,1,False,True,2023,0.49931700913242005,0.49931700913242005,0.41568299086758
2023-01-30 17:00:00+01:00,0.65,True,2023,1,1,False,True,2023,0.49931700913242005,0.49931700913242005,0.15068299086757997
2023-01-30 18:00:00+01:00,0.834,True,2023,1,1,False,True,2023,0.49931700913242005,0.49931700913242005,0.3346829908675799
2023-01-30 19:00:00+01:00,0.211,True,2023,1,1,False,True,2023,0.49931700913242005,0.49931700913242005,-0.2883170091324201
2023-01-30 20:00:00+01:00,0.025,False,2023,1,1,True,True,2023,0.49931700913242005,0.49931700913242005,-0.47431700913242003
2023-01-30 21:00:00+01:00,0.947,False,2023,1,1,True,True,2023,0.49931700913242005,0.49931700913242005,0.4476829908675799
2023-01-30 22:00:00+01:00,0.042,False,2023,1,1,True,True,2023,0.49931700913242005,0.49931700913242005,-0.45731700913242007
2023-01-30 23:00:00+01:00,0.218,False,2023,1,1,True,True,2023,0.49931700913242005,0.49931700913242005,-0.2813170091324201
2023-01-31 00:00:00+01:00,0.183,False,2023,1,1,True,True,2023,0.49931700913242005,0.49931700913242005,-0.31631700913242006
2023-01-31 01:00:00+01:00,0.369,False,2023,1,1,True,True,2023,0.49931700913242005,0.49931700913242005,-0.13031700913242006
2023-01-31 02:00:00+01:00,0.664,False,2023,1,1,True,True,2023,0.49931700913242005,0.49931700913242005,0.16468299086757998
2023-01-31 03:00:00+01:00,0.38,False,2023,1,1,True,True,2023,0.49931700913242005,0.49931700913242005,-0.11931700913242005
2023-01-31 04:00:00+01:00,0.179,False,2023,1,1,True,True,2023,0.49931700913242005,0.49931700913242005,-0.32031700913242006
2023-01-31 05:00:00+01:00,0.922,False,2023,1,1,True,True,2023,0.49931700913242005,0.49931700913242005,0.42268299086758
2023-01-31 06:00:00+01:00,0.27,False,2023,1,1,True,True,2023,0.49931700913242005,0.49931700913242005,-0.22931700913242004
2023-01-31 07:00:00+01:00,0.558,False,2023,1,1,True,True,2023,0.49931700913242005,0.49931700913242005,0.05868299086758
2023-01-31 08:00:00+01:00,0.867,True,2023,1,1,False,True,2023,0.49931700913242005,0.49931700913242005,0.36768299086757994
2023-01-31 09:00:00+01:00,0.465,True,2023,1,1,False,True,2023,0.49931700913242005,0.49931700913242005,-0.03431700913242003
2023-01-31 10:00:00+01:00,0.162,True,2023,1,1,False,True,2023,0.49931700913242005,0.49931700913242005,-0.33731700913242
2023-01-31 11:00:00+01:00,0.758,True,2023,1,1,False,True,2023,0.49931700913242005,0.49931700913242005,0.25868299086757995
2023-01-31 12:00:00+01:00,0.848,True,2023,1,1,False,True,2023,0.49931700913242005,0.49931700913242005,0.3486829908675799
2023-01-31 13:00:00+01:00,0.406,True,2023,1,1,False,True,2023,0.49931700913242005,0.49931700913242005,-0.09331700913242003
2023-01-31 14:00:00+01:00,0.67,True,2023,1,1,False,True,2023,0.49931700913242005,0.49931700913242005,0.17068299086758
2023-01-31 15:00:00+01:00,0.024,True,2023,1,1,False,True,2023,0.49931700913242005,0.49931700913242005,-0.47531700913242003
2023-01-31 16:00:00+01:00,0.051,True,2023,1,1,False,True,2023,0.49931700913242005,0.49931700913242005,-0.44831700913242006
2023-01-31 17:00:00+01:00,0.175,True,2023,1,1,False,True,2023,0.49931700913242005,0.49931700913242005,-0.32431700913242006
2023-01-31 18:00:00+01:00,0.861,True,2023,1,1,False,True,2023,0.49931700913242005,0.49931700913242005,0.36168299086757993
2023-01-31 19:00:00+01:00,0.509,True,2023,1,1,False,True,2023,0.49931700913242005,0.49931700913242005,0.009682990867579955
2023-01-31 20:00:00+01:00,0.162,False,2023,1,1,True,True,2023,0.49931700913242005,0.49931700913242005,-0.33731700913242
2023-01-31 21:00:00+01:00,0.52,False,2023,1,1,True,True,2023,0.49931700913242005,0.49931700913242005,0.020682990867579965
2023-01-31 22:00:00+01:00,0.282,False,2023,1,1,True,True,2023,0.49931700913242005,0.49931700913242005,-0.21731700913242008
2023-01-31 23:00:00+01:00,0.712,False,2023,1,1,True,True,2023,0.49931700913242005,0.49931700913242005,0.2126829908675799
2023-02-01 00:00:00+01:00,0.866,False,2023,1,2,True,True,2023,0.49931700913242005,0.49931700913242005,0.36668299086757994
2023-02-01 01:00:00+01:00,0.177,False,2023,1,2,True,True,2023,0.49931700913242005,0.49931700913242005,-0.32231700913242006
2023-02-01 02:00:00+01:00,0.577,False,2023,1,2,True,True,2023,0.49931700913242005,0.49931700913242005,0.0776829908675799
2023-02-01 03:00:00+01:00,0.335,False,2023,1,2,True,True,2023,0.49931700913242005,0.49931700913242005,-0.16431700913242003
2023-02-01 04:00:00+01:00,0.125,False,2023,1,2,True,True,2023,0.49931700913242005,0.49931700913242005,-0.37431700913242005
2023-02-01 05:00:00+01:00,0.319,False,2023,1,2,True,True,2023,0.49931700913242005,0.49931700913242005,-0.18031700913242005
2023-02-01 06:00:00+01:00,0.652,False,2023,1,2,True,True,2023,0.49931700913242005,0.49931700913242005,0.15268299086757997
